■ 월별 박스오피스,,,,,,,,,,,,
- 조회일: 2022-01-20,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 202101~202106   영화구분: 전체   국적: 전체   지역: 전체 ],,,,,,,,,,,,
,,,,,,,,,,,,
● 2021년 06월,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,배급사 
,,,,점유율 ,,,,,,,,
120,창공에 지다,,"685,000",0.0%,"791,000",340,393,1,16,미국,미국,
121,컴 애즈 유 아,2021-05-06,"2,621,300",0.0%,"2,621,300",332,332,19,172,미국,미국,찬란
122,쁘떼뜨,2021-03-10,"1,636,000",0.0%,"34,892,200",327,"4,242",2,2,독일,독일,예지림엔터테인먼트
123,스쿨 오브 락(樂),2021-05-13,"2,997,000",0.0%,"2,997,000",324,324,7,61,한국,한국,(주)드림팩트엔터테인먼트
124,써니,2021-05-26,"2,265,000",0.0%,"2,265,000",323,323,6,20,일본,일본,(주)콘텐츠판다
125,백경,2008-03-15,"640,000",0.0%,"13,642,000",320,"6,594",1,16,영국,영국,
126,레옹 모랭 신부,,"653,000",0.0%,"1,951,000",319,526,1,16,프랑스,"프랑스,이탈리아",
127,십자포화,,"618,000",0.0%,"4,292,000",309,"2,108",1,20,미국,미국,
128,독전,2018-05-22,"3,966,000",0.0%,"43,491,590,113",308,"5,064,292",3,28,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
129,애정이 꽃피는 나무,,"612,000",0.0%,"7,820,000",306,"3,498",1,8,미국,미국,
130,홈런: 야구소년,2021-05-13,"1,515,000",0.0%,"1,515,000",302,302,8,15,중국,중국,(주)엔케이컨텐츠
131,낫아웃,2021-06-03,"2,673,000",0.0%,"2,673,000",297,297,2,3,한국,한국,"(주)케이티알파,판씨네마(주)"
132,오클라호마,,"607,000",0.0%,"2,614,000",296,"1,287",1,12,미국,미국,
133,그날이 오면,,"582,000",0.0%,"13,552,000",291,"6,301",1,9,미국,미국,
134,날씨의 아이,2019-10-30,"2,437,320",0.0%,"5,874,065,190",287,"716,548",5,34,일본,일본,"메가박스중앙(주)플러스엠,(주)미디어캐슬,워터홀컴퍼니(주)"
134,피델리오,2021-05-01,"7,661,550",0.0%,"7,661,550",287,287,10,76,이탈리아,이탈리아,일미디어
136,불한당: 나쁜 놈들의 세상,2017-05-17,"2,853,330",0.0%,"7,756,894,825",284,"964,652",1,8,한국,한국,(주)씨제이이엔엠
137,앵무새 몸으로 울었다,1981-10-24,"1,798,500",0.0%,"1,798,500",272,272,18,85,한국,한국,(주)다자인소프트
138,그녀,2014-05-22,"1,854,500",0.0%,"3,010,285,644",271,"369,702",4,28,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
139,진짜로 일어날지도 몰라 기적,2011-12-22,"1,953,000",0.0%,"347,806,400",270,"44,950",5,37,일본,일본,"(주)스튜디오 보난자,(주)미로비젼"
140,"좋아해, 너를",2017-09-14,"2,586,000",0.0%,"270,599,800",259,"31,239",3,7,일본,일본,(주)디오시네마
141,패왕별희 디 오리지널,2017-03-30,"3,934,500",0.0%,"1,018,028,390",255,"111,036",3,5,중국,중국,"(주)제이앤씨미디어그룹,(주)드림팩트엔터테인먼트"
142,점보,2021-05-05,"2,334,600",0.0%,"2,334,600",251,251,12,152,프랑스,프랑스,주식회사 왓챠
143,오버 데어,,"2,630,000",0.0%,"7,220,000",248,790,1,1,한국,한국,(주)영화사 진진
144,아무도 없는 곳,2021-03-31,"2,098,000",0.0%,"174,143,200",245,"20,212",6,79,한국,한국,(주)엣나인필름
145,일 트로바토레,2016-01-16,"5,892,500",0.0%,"69,537,500",241,"2,819",7,44,미국,미국,(주) 인스터 글로벌
146,노예 12년,2014-02-27,"1,666,000",0.0%,"3,658,866,900",240,"500,662",10,61,미국,"미국,영국","판씨네마(주),(주)프레인글로벌"
147,산 파블로,,"462,000",0.0%,"2,413,000",231,"1,042",1,6,미국,미국,
148,사랑하고 사랑받고 차고 차이고,2021-06-16,"1,561,000",0.0%,"1,561,000",223,223,2,2,일본,일본,주식회사 컨텐츠썬
149,민며느리,1965-09-10,"444,000",0.0%,"6,193,000",222,"3,095",1,12,한국,한국,
150,신세계,2013-02-21,"1,711,000",0.0%,"34,922,775,285",219,"4,689,507",4,27,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
150,키다리 아저씨,,"438,000",0.0%,"2,163,000",219,"1,168",1,12,미국,미국,
152,내 친구의 집은 어디인가,1996-08-17,"1,539,000",0.0%,"10,361,000",212,"1,403",1,4,이란,이란,
153,로켓 파일럿,,"422,000",0.0%,"658,000",211,329,1,12,미국,미국,
154,메가 릴렉스 불멍,,"1,273,970",0.0%,"1,273,970",209,209,22,112,한국,한국,메가박스중앙(주)
155,마르셀리노,1990-04-07,"421,000",0.0%,"5,743,000",208,"2,844",1,12,스페인,"스페인,이탈리아",
156,자녀목,1985-03-01,"1,362,000",0.0%,"1,362,000",207,207,15,80,한국,한국,(주)다자인소프트
157,악녀,2017-06-08,"1,607,000",0.0%,"9,742,033,144",200,"1,208,379",3,23,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
158,"무순, 세상을 가로질러",2021-04-22,"1,952,500",0.0%,"7,483,500",199,780,8,71,한국,한국,영화배급협동조합 씨네소파
159,섀도우 클라우드,2021-04-22,"1,372,000",0.0%,"11,512,140",196,"1,282",1,1,미국,미국,(주)제이앤씨미디어그룹
159,컨저링3: 악마가 시켰다,2021-06-03,"2,940,000",0.0%,"2,940,000",196,196,1,1,미국,미국,워너브러더스 코리아(주)
161,팅커 테일러 솔저 스파이,2012-02-09,"1,923,000",0.0%,"741,338,400",192,"97,804",3,26,영국,"영국,프랑스,독일","(주)드림팩트엔터테인먼트,팝엔터테인먼트"
162,플립,2017-07-12,"1,619,100",0.0%,"2,854,848,630",186,"358,855",10,36,미국,미국,(주)팝엔터테인먼트
163,공중 트라피스,,"366,000",0.0%,"10,600,000",183,"5,027",1,12,미국,미국,
163,24 프레임,,"1,354,000",0.0%,"1,580,000",183,233,1,2,이란,"이란,프랑스",
165,스틸 앨리스,2015-04-29,"1,287,000",0.0%,"873,448,546",181,"113,236",7,31,미국,미국,그린나래미디어(주)
165,텐,,"1,294,000",0.0%,"1,294,000",181,181,1,2,프랑스,"프랑스,이란,미국",
167,탐험왕 엘카노&마젤란: 위대한 첫 번째 항해,2021-05-06,"900,000",0.0%,"900,000",180,180,5,18,스페인,스페인,(주)에이원엔터테인먼트
168,내가 마지막 본 파리,2011-02-07,"344,000",0.0%,"17,487,000",172,"8,383",1,8,미국,미국,
168,몸 값,,"516,000",0.0%,"516,000",172,172,1,13,한국,한국,센트럴파크
170,화양연화,2000-10-20,"1,549,900",0.0%,"979,514,600",164,"110,495",2,31,홍콩,"홍콩,프랑스",(주)디스테이션
171,아티스트,2012-02-16,"1,095,000",0.0%,"927,380,100",159,"121,173",8,27,미국,"미국,프랑스",(주)영화사 진진
172,실버라이닝 플레이북,2013-02-14,"1,081,000",0.0%,"965,308,500",158,"129,742",8,30,미국,미국,(주)나이너스엔터테인먼트
173,사랑에 빠진 것처럼,2013-10-17,"1,131,000",0.0%,"30,039,500",157,"3,967",1,2,프랑스,"프랑스,일본,이란",(주)영화사 조제
174,턴: 더 스트릿,2021-03-31,"1,530,000",0.0%,"18,293,000",153,"3,072",1,1,한국,한국,(주)26컴퍼니
175,국가대표 2,2016-08-10,"1,500,000",0.0%,"5,485,219,042",150,"710,316",1,1,한국,한국,메가박스중앙(주)플러스엠
175,런닝맨 : 풀룰루의 역습,2018-12-05,"1,500,000",0.0%,"1,428,705,750",150,"187,927",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
175,톰과 제리,2021-02-24,"1,500,000",0.0%,"1,165,273,600",150,"135,512",1,1,미국,미국,워너브러더스 코리아(주)
175,정직한 후보,2020-02-12,"1,500,000",0.0%,"12,855,797,030",150,"1,538,188",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
175,신비아파트: 금빛 도깨비와 비밀의 동굴,2018-07-25,"1,500,000",0.0%,"5,002,747,250",150,"678,241",1,1,한국,한국,(주)씨제이이엔엠
175,뽀로로 극장판 보물섬 대모험,2019-04-25,"1,500,000",0.0%,"5,892,412,400",150,"767,889",1,1,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
181,플라워 드럼 송,,"296,000",0.0%,"296,000",148,148,1,9,미국,미국,
181,존 휴스턴 회고전-용서받지 못할 자,,"370,000",0.0%,"14,223,000",148,"6,434",1,8,미국,미국,
183,기묘한 이야기: 리플레이,2020-08-23,"1,140,000",0.0%,"31,379,040",147,"7,473",1,5,미국,미국,(주)영화사 안다미로
183,우리들,2016-06-16,"1,018,500",0.0%,"379,462,614",147,"51,173",13,78,한국,한국,(주)엣나인필름
185,"구름의 저편, 약속의 장소",2017-02-28,"1,173,470",0.0%,"37,025,870",145,"5,039",5,32,일본,일본,"(주)미디어캐슬,(주)삼지애니메이션"
186,천국보다 낯선,1995-11-11,"1,167,000",0.0%,"33,791,100",143,"3,898",1,16,미국,미국,(주)영화사 안다미로
187,맨슨 패밀리,2020-06-15,"1,110,000",0.0%,"31,512,000",141,"7,597",1,5,영국,"영국,미국",(주)영화사 안다미로
188,욕망이라는 이름의 전차,,"347,500",0.0%,"27,237,000",139,"11,861",1,6,미국,미국,
189,그리고 삶은 계속된다,1998-03-14,"963,000",0.0%,"1,595,500",138,220,1,4,이란,이란,
190,동사서독 리덕스,2013-12-05,"1,166,000",0.0%,"75,160,000",137,"9,216",2,9,홍콩,"홍콩,대만","(주)디스테이션,(주)엔케이컨텐츠,(주)앤드플러스미디어웍스"
191,체리 향기,1998-01-01,"971,000",0.0%,"6,003,000",134,808,1,3,프랑스,"프랑스,이란",㈜영화사 백두대간
192,블러드: 궁금한 이야기,2020-06-15,"1,040,000",0.0%,"31,311,000",130,"7,455",1,4,영국,영국,(주)영화사 안다미로
192,무협: 더 코드,2020-06-22,"1,040,000",0.0%,"36,896,040",130,"8,561",1,4,미국,미국,(주)영화사 안다미로
192,소리에 놀라지 않는 사자처럼,2021-05-19,"975,940",0.0%,"975,940",130,130,8,58,한국,한국,(주)드림팩트엔터테인먼트
195,룸,2016-03-03,"884,000",0.0%,"707,635,870",128,"88,647",9,51,아일랜드,"아일랜드,캐나다","(주)팝엔터테인먼트,(주)영화사 빅"
196,서부의 사나이,,"317,500",0.0%,"1,683,500",127,806,1,6,미국,미국,
197,퍼펙트 케어,2021-02-19,"628,000",0.0%,"228,530,740",125,"27,462",1,1,미국,미국,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹"
198,어떤 알고리즘,,"372,000",0.0%,"372,000",124,124,1,12,한국,한국,
199,해피 투게더,1998-08-22,"1,098,000",0.0%,"317,822,820",121,"35,035",2,17,홍콩,홍콩,(주)디스테이션
199,스파이의 아내,2021-03-25,"1,122,970",0.0%,"97,677,830",121,"11,105",3,34,일본,일본,M&M 인터내셔널
201,죽여주는 여자,2016-10-06,"746,000",0.0%,"885,897,300",119,"121,594",10,54,한국,한국,CGV아트하우스
202,바람의 언덕,2020-04-23,"242,000",0.0%,"17,789,400",116,"2,554",1,62,한국,한국,영화사 삼순
202,프라미싱 영 우먼,2021-02-24,"968,000",0.0%,"67,753,000",116,"8,696",3,10,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
204,코지 판 투테,2021-04-18,"2,921,700",0.0%,"5,987,860",114,263,6,41,독일,독일,(주)케빈앤컴퍼니
205,고 피쉬!,2020-07-23,"717,000",0.0%,"34,809,780",113,"4,479",1,8,미국,미국,(주)박수엔터테인먼트
206,장수상회,2015-04-09,"847,000",0.0%,"8,744,252,143",111,"1,166,998",7,35,한국,한국,(주)씨제이이엔엠
207,바람이 우리를 데려다 주리라,2002-11-22,"767,000",0.0%,"6,404,000",110,881,1,3,이란,이란,㈜영화사 백두대간
208,올리브나무사이로,1997-08-23,"738,000",0.0%,"2,560,000",109,346,1,3,프랑스,"프랑스,이란",
209,숙제 + 키아로스타미의 길,,"744,000",0.0%,"744,000",108,108,1,2,이란,이란,
210,타인의 친절,2021-04-07,"976,400",0.0%,"77,740,290",106,"9,257",4,30,영국,영국,그린나래미디어(주)
211,"그 시절, 너의 뒤를 쫓았다",2021-06-16,"968,000",0.0%,"1,776,900",104,177,4,20,일본,일본,(주)미디어캐슬
211,이별의 아침에 약속의 꽃을 장식하자,2018-07-19,"849,500",0.0%,"331,251,000",104,"39,365",3,21,일본,일본,(주)미디어캐슬
213,오늘부터 우리는!!,,"1,030,410",0.0%,"1,664,710",103,163,4,23,일본,일본,(주)미디어캐슬
213,거대한 서부,1972-10-20,"257,500",0.0%,"2,713,500",103,"1,331",1,6,미국,미국,
213,실크 로드,2021-06-09,"927,000",0.0%,"927,000",103,103,1,1,미국,미국,(주)디스테이션
216,아방섹,2021-05-21,"500,000",0.0%,"500,000",100,100,5,5,한국,한국,(주)메이크아트
216,2006 [통합]영화제/기획전/회고전 등,,"900,000",0.0%,"583,992,200",100,"106,719",1,1,,,
218,시니어퀸 : 58년 개띠 여고동창생,2021-05-11,"693,000",0.0%,"693,000",99,99,1,1,한국,한국,(주)엔비디나비블루다이아몬드
219,8년을 뛰어넘은 신부,2021-05-07,"720,740",0.0%,"1,413,810",98,179,4,25,일본,일본,(주)미디어캐슬
220,클로즈업,,"683,000",0.0%,"1,655,000",96,283,1,1,이란,이란,
221,바라바,,"235,000",0.0%,"11,412,000",94,"5,687",1,6,이탈리아,이탈리아,
222,대장 부리바,1973-06-29,"232,500",0.0%,"28,528,500",93,"13,695",1,8,미국,미국,
223,패터슨,2017-12-21,"633,000",0.0%,"565,019,208",92,"68,270",2,14,프랑스,"프랑스,독일,미국",그린나래미디어(주)
223,킹 오브 프리즘 - 프라이드 더 히어로,2017-06-10,"714,500",0.0%,"1,088,215,250",92,"129,807",1,2,일본,일본,"동우에이앤이(주),(주)박수엔터테인먼트"
223,사랑방 손님과 어머니,,"232,500",0.0%,"8,333,500",92,"4,138",1,6,한국,한국,
226,엘머 갠트리,,"232,500",0.0%,"10,826,500",91,"5,155",1,4,미국,미국,
226,윈체스터 73,,"227,500",0.0%,"2,373,500",91,"1,175",1,6,미국,미국,
228,셰넌도어,,"178,000",0.0%,"316,000",89,158,1,12,미국,미국,
228,청춘무정,,"178,000",0.0%,"13,166,000",89,"6,574",1,4,한국,한국,
230,연산군,1962-01-01,"220,000",0.0%,"15,518,000",88,"7,563",1,6,한국,한국,
231,타락천사,1995-12-23,"737,000",0.0%,"96,768,920",87,"10,018",2,9,홍콩,홍콩,(주)디스테이션
232,커피와 담배,2006-07-27,"600,000",0.0%,"77,844,900",86,"10,525",1,13,미국,미국,"(주)영화사 안다미로,(주)스폰지이엔티"
233,우리집,2019-08-22,"576,000",0.0%,"446,468,840",84,"56,390",9,43,한국,한국,롯데컬처웍스(주)롯데엔터테인먼트
233,신해석 삼국지,2021-06-24,"723,440",0.0%,"1,389,940",84,161,4,17,일본,일본,"(주)리틀빅픽쳐스,(주)레드로버"
235,돈의 맛,2012-05-17,"503,000",0.0%,"8,780,728,611",82,"1,166,107",8,38,한국,"한국,필리핀","(주)시너지하우스 (시너지),롯데쇼핑㈜롯데엔터테인먼트"
235,액트 오브 킬링,2014-11-20,"810,000",0.0%,"69,654,421",82,"8,765",1,7,덴마크,"덴마크,노르웨이,영국",(주)엣나인필름
237,로빈 훗의 모험,,"209,000",0.0%,"4,984,000",81,"2,476",1,6,미국,미국,
237,워 위드 그랜파,2021-02-24,"406,000",0.0%,"125,542,310",81,"15,295",1,1,미국,미국,"(주)키다리이엔티,(주)태양미디어그룹"
237,디드씨 도시로가다,,"162,000",0.0%,"10,009,000",81,"4,772",1,9,미국,미국,
240,킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,2020-04-02,"768,500",0.0%,"103,468,010",80,"12,817",1,2,일본,일본,동우에이앤이(주)
241,별을 쫓는 아이,2011-08-25,"633,000",0.0%,"449,540,892",77,"64,271",3,17,일본,일본,"(주)미디어캐슬,(주)박수엔터테인먼트,에이원엔터테인먼트"
241,프란시스 하,2014-07-17,"681,000",0.0%,"647,656,160",77,"82,849",1,4,미국,미국,그린나래미디어(주)
243,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,2019-05-30,"598,900",0.0%,"122,585,770",76,"14,726",1,2,일본,일본,동우에이앤이(주)
243,여행자,,"526,000",0.0%,"802,000",76,133,1,3,이란,이란,
245,오직 사랑하는 이들만이 살아남는다,2014-01-09,"502,000",0.0%,"278,415,343",74,"36,558",1,12,영국,"영국,독일,미국,프랑스",찬란
246,아야와 마녀,2021-06-10,"504,000",0.0%,"504,000",72,72,1,1,일본,일본,(주)리틀빅픽쳐스
247,더티 더즌,,"142,000",0.0%,"142,000",71,71,1,9,미국,미국,
248,무법지대,,"175,000",0.0%,"4,895,000",70,"2,442",1,6,미국,미국,
249,목로주점,,"136,000",0.0%,"7,803,000",68,"3,797",1,6,프랑스,프랑스,
250,영원한 휴가,,"708,000",0.0%,"6,794,900",67,897,1,3,미국,미국,(주)영화사 안다미로
251,반지의 제왕 : 왕의 귀환,2003-12-17,"464,000",0.0%,"4,683,332,390",66,"727,061",1,4,미국,미국,"워너브러더스 코리아(주),CJ ENM"
252,뜨거웠던 그해의 기록,,"443,000",0.0%,"443,000",65,65,1,2,러시아,러시아,
253,러빙 빈센트,2017-11-09,"512,000",0.0%,"3,366,051,671",64,"421,490",1,1,영국,"영국,폴란드","(주)스튜디오디에이치엘,판씨네마(주)"
254,2046,2004-10-15,"457,000",0.0%,"846,467,510",63,"128,404",1,6,홍콩,홍콩,"(주)디스테이션,이십세기폭스필름코퍼레이션"
254,극장판 바이올렛 에버가든,2020-11-12,"634,000",0.0%,"521,563,250",63,"60,762",1,2,일본,일본,(주)라이크콘텐츠
254,실록 김두한,1974-12-22,"126,000",0.0%,"6,269,000",63,"3,132",1,8,한국,한국,
257,유부녀 맛집 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,봇물터진 사무실 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,나만 몰랐던 성감대 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,나를 적신 집사 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,불량섹스 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,욕정의 제수씨 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,크게 만족한 장모님 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,레베카: 감출 수 없는 욕망,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,훔쳐버린 섹스,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,옆집아재 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,욕정의 아내,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)픽쳐레스크
257,부부 성생활 연구회 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,한지붕 세가족 무삭제판,2021-05-17,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,욕정의 진찰실 무삭제판,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,일본,일본,(주)라온컴퍼니플러스
257,섹스 픽션,2021-05-06,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,네번째 엄마 무삭제,2021-05-06,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)픽쳐레스크
257,섹스 테라피,2021-05-13,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)픽쳐레스크
257,마지막 처녀,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,맞고사는 남편,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,새것 누구나 처음은 있었다,2021-05-25,"300,000",0.0%,"300,000",60,60,1,1,한국,한국,(주)가온콘텐츠
257,킬버드,2021-05-28,"300,000",0.0%,"300,000",60,60,1,1,캐나다,캐나다,(주)제이에이와이이엔터테인먼트
257,블랙머니,,"300,000",0.0%,"300,000",60,60,1,1,미국,미국,(주)제이에이와이이엔터테인먼트
257,킹 오브 프리즘 -샤이니 세븐 스타즈-,2019-03-07,"477,500",0.0%,"142,468,190",60,"16,572",1,2,일본,일본,동우에이앤이(주)
257,1942: 언노운 배틀,2020-07-29,"480,000",0.0%,"43,505,100",60,"5,459",1,1,러시아,러시아,(주)제이앤씨미디어그룹
257,반지의 제왕 : 두개의 탑,2002-12-19,"418,000",0.0%,"308,319,070",60,"26,093",1,4,미국,미국,"워너브러더스 코리아(주),(주)시네마서비스"
282,아비정전,1990-12-22,"404,000",0.0%,"214,467,170",57,"29,555",1,4,홍콩,홍콩,(주)디스테이션
282,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,2019-05-02,"453,500",0.0%,"92,716,730",57,"11,058",1,2,일본,일본,동우에이앤이(주)
284,페이블,2021-07-22,"479,500",0.0%,"879,510",56,97,4,15,일본,일본,"(주)콘텐츠판다,쇼치쿠"
